site_id,node_id,x_m,y_m,site_threshold,node_cumulative_action,remaining_threshold_action,site_status
3162,1279,0.0010853696574508723,-0.0018348853894366581,0.11667723471342764,2.731603399001012e-09,0.11667723198182424,0
3675,1361,0.00041540645613897707,-0.0017497865928541032,0.1167526900584562,8.572315711959396e-08,0.11675260433529909,0
2223,693,0.00030324692444946453,-0.0001283962284520233,0.11683838883396544,1.895665708906316e-09,0.11683838693829973,0
738,316,0.0004676250000000003,-6.776263578034403e-21,0.11714575468441028,2.5619303669968373e-08,0.11714572906510662,0
2933,820,0.000437025866865426,-0.00018841427368462648,0.11733870001430315,1.4666830352625784e-08,0.1173386853474728,0
225,98,0.0005088750000000003,-5.25e-05,0.117392599825027,9.050789168233182e-09,0.11739259077423783,0
849,357,0.0005388750000000004,7.4999999999999926e-06,0.11749432807451386,2.8555251119060035e-09,0.11749432521898875,0
804,341,0.0004188750000000002,7.4999999999999926e-06,0.11758077607928269,1.1035670765816388e-06,0.11757967251220611,0
3901,1385,0.0014197734752504174,-0.0017467174082457623,0.11820509321706707,1.6766268000891533e-07,0.11820492555438707,0
102,59,0.0004526250000000003,-6e-05,0.11821511698619358,5.974883135408689e-08,0.11821505723736223,0
803,341,0.0004188750000000002,7.4999999999999926e-06,0.11829119992557442,1.1035670765816388e-06,0.11829009635849784,0
3427,1300,0.0019586220894085822,-0.0018338156596585703,0.11844650035706641,7.285132515831509e-08,0.11844642750574126,0
29,30,0.00031661055043433607,6.0578213238823295e-05,0.11880894927767523,1.017085796253868e-08,0.11880893910681727,0
3183,1279,0.0010853696574508723,-0.0018348853894366581,0.11889430909023647,2.731603399001012e-09,0.11889430635863307,0
4066,1406,0.0002528682826605001,-0.0017101146573470373,0.11927568664207765,2.8236642550380505e-09,0.11927568381841339,0
4271,1409,0.0003752823907658263,-0.0017092114270423236,0.11971833778836662,3.208013893465805e-08,0.11971830570822768,0
1806,637,0.0003468980772863575,-9.592304465781522e-05,0.11976032436925119,1.2093927019819104e-07,0.11976020342998099,0
3690,1361,0.00041540645613897707,-0.0017497865928541032,0.11985944988736036,8.572315711959396e-08,0.11985936416420324,0
2206,678,0.0003032469244494645,0.00012839622845202327,0.1199198537197256,1.91534661762075e-09,0.11991985180437899,0
1551,607,0.00035809336779726213,-6.674083465604075e-05,0.12008976984693598,7.604467373998765e-07,0.12008900940019858,0
3220,1280,0.0011235544737104631,-0.0018311701190403204,0.12029293628612578,1.3513546574396908e-08,0.1202929227725792,0
2140,671,0.0003543474732555907,0.00014026600445778972,0.1205011572441424,1.538209714277646e-08,0.12050114186204526,0
3824,1366,0.000626945333864304,-0.0017488310248700133,0.12060632533701351,5.823364972043562e-09,0.12060631951364854,0
1389,571,0.0004601250000000003,5.999999999999999e-05,0.12062308526083124,5.450793060788647e-08,0.12062303075290062,0
810,343,0.00043387500000000023,7.4999999999999926e-06,0.12126596603674199,2.3782304958333776e-07,0.1212657282136924,0
1335,561,0.0003851250000000001,5.999999999999999e-05,0.12140966029846428,2.172403207948945e-06,0.12140748789525634,0
917,387,0.0005201250000000004,1.4999999999999992e-05,0.12154574564714064,4.3955306162339185e-09,0.12154574125161002,0
1489,598,0.0003580933677972622,6.674083465604075e-05,0.12172399332102575,8.338570177774644e-07,0.12172315946400797,0
3468,1301,0.002,-0.0018333333333333333,0.12182220541738328,3.6044118441876554e-08,0.12182216937326484,0
2504,719,0.0004765905330907351,-7.818663989945565e-05,0.12212841489010591,3.957589316877576e-08,0.12212837531421274,0
3409,1299,0.0019146927158673187,-0.0018343109948123562,0.12222276510734473,1.5975082076411483e-08,0.12222274913226265,0
2313,703,0.0003769209214282374,-0.00013935632559438542,0.12232240756031605,3.4203613114510965e-08,0.12232237335670294,0
682,293,0.0005313750000000005,-7.500000000000006e-06,0.1224248504704195,3.3215141062271063e-09,0.12242484714890539,0
3182,1279,0.0010853696574508723,-0.0018348853894366581,0.12281355189741934,2.731603399001012e-09,0.12281354916581594,0
2801,762,0.0003115681039073707,0.00019770501798221614,0.12282973074630177,8.454143642207108e-10,0.1228297299008874,0
1863,643,0.0003913418780168542,-9.160009583835658e-05,0.12294773520376981,4.3674982910749494e-07,0.1229472984539407,0
3848,1383,0.0013348570556488925,-0.0017524623557613741,0.1231204730695328,1.63302481798422e-08,0.12312045673928462,0
2880,811,0.0003712790493015919,-0.00020323805190300341,0.12312659376313172,8.592532335696039e-09,0.12312658517059938,0
3623,1317,0.0006264091269581266,-0.001793554870120426,0.1231796777280573,7.340702519687142e-08,0.1231796043210321,0
2218,693,0.00030324692444946453,-0.0001283962284520233,0.12352213339688359,1.895665708906316e-09,0.12352213150121788,0
1949,650,0.00048430018651999184,6.523777047266547e-05,0.12358055873897926,1.6560339776050874e-08,0.12358054217863948,0
768,325,0.0005351250000000004,-6.776263578034403e-21,0.12382829177636484,3.0456433523185158e-09,0.12382828873072149,0
284,129,0.0004976250000000005,-4.5e-05,0.12393756913600303,1.1351322248027364e-08,0.12393755778468078,0
3635,1318,0.0006654805645827595,-0.0017913884242686483,0.12418838896225787,1.3505968375492156e-08,0.1241883754562895,0
2989,826,0.00047658068823323103,-0.00016685882004120089,0.12453320607386753,1.501028608746256e-08,0.12453319106358145,0
3818,1366,0.000626945333864304,-0.0017488310248700133,0.12459939473863801,5.823364972043562e-09,0.12459938891527304,0
2992,827,0.0004826667542215086,-0.00016243703427247025,0.12558666727622966,1.977978557610221e-08,0.12558664749644408,0
2848,808,0.0003487209506984081,-0.00020323805190300341,0.12561696638204992,1.1655154774778041e-09,0.12561696521653443,0
2936,820,0.000437025866865426,-0.00018841427368462648,0.12580627705623942,1.4666830352625784e-08,0.12580626238940906,0
271,123,0.0004526250000000003,-4.5e-05,0.12618288046177858,7.737986442645582e-08,0.12618280308191415,0
1784,634,0.0003251298648407288,-9.031591525967964e-05,0.12661096723209767,5.589535660989452e-09,0.126610961642562,0
1731,626,0.0003182359224899663,8.734215880635978e-05,0.1267526841626061,7.3320827800480875e-09,0.12675267683052333,0
1762,632,0.0003115931542154948,-8.38431163329143e-05,0.12715844924353523,1.1820845718733618e-09,0.12715844806145066,0
3297,1281,0.0011683063225345087,-0.001835821235010951,0.12724403623530378,3.04051247806275e-08,0.127244005830179,0
1533,605,0.0003430263342084166,-6.457452227107157e-05,0.1273141034019241,1.3289108504179577e-06,0.12731277449107367,0
479,215,0.0004263750000000002,-2.2500000000000005e-05,0.12735881242194674,4.71686435544728e-07,0.1273583407355112,0
2476,716,0.0004625386972560682,-9.587658019650753e-05,0.12773380396692485,4.4855855708196496e-08,0.12773375911106916,0
410,184,0.0004301250000000002,-3.0000000000000004e-05,0.128021395873741,3.4134578116358304e-07,0.12802105452795984,0
2327,705,0.0003917622054501175,-0.00013673940679297052,0.12837609406376968,3.669571335376032e-08,0.12837605736805632,0
1400,572,0.0004676250000000003,5.999999999999999e-05,0.12863435000958118,4.512235952656635e-08,0.12863430488722166,0
1445,586,0.0005726250000000007,5.999999999999999e-05,0.12884672797615676,1.2521871909962517e-09,0.12884672672396957,0
2072,662,0.00042017979865552633,0.000126826239000174,0.12887284971924234,4.46728574133111e-08,0.12887280504638493,0
2588,734,0.0005052559082019142,0.00014259608629591745,0.129548952788425,1.2071616999828138e-08,0.12954894071680798,0
2713,751,0.00039369862170935083,0.00020074193779418822,0.12959643164009182,8.718542757268554e-09,0.12959642292154908,0
3056,837,0.0005330623666938131,-0.0001071556808051344,0.12970537566205337,6.988737771910894e-09,0.12970536867331559,0
1286,536,0.00044137500000000025,5.249999999999999e-05,0.12986842855846803,1.6823652222578549e-07,0.12986826032194582,0
3766,1365,0.0005858232018222758,-0.001752429859975062,0.13037830803643033,1.2900585714593919e-08,0.13037829513584462,0
2750,756,0.00035623860436146976,0.0002035160303202824,0.1311783386195324,2.5392780058497007e-09,0.1311783360802544,0
807,343,0.00043387500000000023,7.4999999999999926e-06,0.13166042830815816,2.3782304958333776e-07,0.13166019048510857,0
2853,809,0.0003562386043614697,-0.0002035160303202824,0.13203961601781594,2.7376551071689497e-09,0.13203961328016084,0
920,388,0.0005276250000000005,1.4999999999999992e-05,0.13204245595401007,3.7002710696184817e-09,0.132042452253739,0
207,90,0.00044887500000000027,-5.25e-05,0.13221336540027107,9.830365360024532e-08,0.13221326709661746,0
105,60,0.0004601250000000003,-6e-05,0.13237867882230195,4.9795343929851604e-08,0.13237862902695802,0
863,367,0.00037012500000000007,1.4999999999999992e-05,0.14679360774920228,0.014365489330461454,0.13242811841874083,0
502,223,0.00048637500000000037,-2.2500000000000005e-05,0.13260593028846748,1.2943416680161535e-08,0.1326059173450508,0
1459,593,0.0003486961444771855,4.4637915982671575e-05,0.13270426172988212,5.715416692710188e-06,0.13269854631318942,0
1998,657,0.00045167000707205425,0.00010631609882119674,0.13283889786737682,6.556841812759795e-08,0.13283883229895868,0
2529,725,0.0005438566778523642,8.734783742925546e-05,0.1328473649488898,4.296409585861147e-09,0.1328473606524802,0
851,358,0.0005463750000000005,7.4999999999999926e-06,0.13285014819661617,2.443783994937273e-09,0.13285014575283216,0
2710,751,0.00039369862170935083,0.00020074193779418822,0.13356841250871798,8.718542757268554e-09,0.13356840379017523,0
3325,1281,0.0011683063225345087,-0.001835821235010951,0.13361061686017645,3.04051247806275e-08,0.13361058645505167,0
1173,484,0.0005313750000000005,3.749999999999999e-05,0.13376491961773124,4.0802289688038115e-09,0.13376491553750228,0
2587,734,0.0005052559082019142,0.00014259608629591745,0.13389418718457133,1.2071616999828138e-08,0.13389417511295432,0
4331,1432,0.001331330508901036,-0.0017097630929053104,0.1341394764203755,5.977987489325365e-09,0.134139470442388,0
3397,1299,0.0019146927158673187,-0.0018343109948123562,0.13450723127390934,1.5975082076411483e-08,0.13450721529882728,0
2796,762,0.0003115681039073707,0.00019770501798221614,0.13451343310325084,8.454143642207108e-10,0.13451343225783646,0
852,359,0.0005538750000000004,7.4999999999999926e-06,0.1346099135550041,2.021877629010805e-09,0.13460991153312646,0
2144,671,0.0003543474732555907,0.00014026600445778972,0.13513165881984293,1.538209714277646e-08,0.13513164343774578,0
4083,1406,0.0002528682826605001,-0.0017101146573470373,0.13604405901250366,2.8236642550380505e-09,0.1360440561888394,0
2447,714,0.0004516700070720543,-0.00010631609882119671,0.13626037174359595,8.836640397662698e-08,0.13626028337719198,0
866,368,0.0003776250000000001,1.4999999999999992e-05,0.1388251607611554,0.0014141016318871952,0.1374110591292682,0
2951,823,0.00045740140625132584,-0.0001787341286792756,0.13763473036316856,1.3182417654261962e-08,0.1376347171807509,0
611,272,0.0003738750000000001,-7.500000000000006e-06,0.14458439139308407,0.005887874509301334,0.13869651688378273,0
1989,655,0.00046253869725606817,9.587658019650754e-05,0.13888344352382756,5.016978233858687e-08,0.13888339335404523,0
755,320,0.0004976250000000005,-6.776263578034403e-21,0.13903231991233955,7.840656293684794e-09,0.13903231207168326,0
3978,1387,0.0015029018387132948,-0.0017473203703996317,0.13909750981819755,2.180477085144828e-08,0.1390974880134267,0
4342,1432,0.001331330508901036,-0.0017097630929053104,0.13910488785278496,5.977987489325365e-09,0.13910488187479747,0
2479,717,0.00046753720614419884,-9.023443001343242e-05,0.1393229122508546,2.3675745995681973e-08,0.1393228885751086,0
403,182,0.0004151250000000002,-3.0000000000000004e-05,0.13955151171772823,1.3074627365773744e-06,0.13955020425499165,0
2230,694,0.00031022061816365025,-0.00013125744249047302,0.1396842065952553,1.7296886262542678e-09,0.13968420486556668,0
2870,809,0.0003562386043614697,-0.0002035160303202824,0.13975278594636872,2.7376551071689497e-09,0.13975278320871362,0
3131,1256,0.00012691196507293,-0.0018305646115425647,0.13992809579539017,3.2245341414056467e-09,0.13992809257085603,0
843,355,0.0005238750000000004,7.4999999999999926e-06,0.14000220344977496,3.905196976676526e-09,0.140002199544578,0
317,147,0.00039637500000000013,-3.7500000000000003e-05,0.14019149517068508,7.519600386518392e-06,0.14018397557029855,0
3537,1302,0.0,-0.0017916666666666667,0.14099483123937484,2.1460700857017973e-08,0.14099480977867399,0
212,93,0.00047137500000000033,-5.25e-05,0.1410272870477323,3.21732324835722e-08,0.1410272548744998,0
2647,740,0.0004703353870478569,0.00017105269673254288,0.141063351725534,1.4991593797349114e-08,0.1410633367339402,0
396,180,0.00040012500000000014,-3.0000000000000004e-05,0.14107682986225592,7.187846593788432e-06,0.14106964201566213,0
1896,644,0.00039834594430604073,-8.889589096520435e-05,0.14133538694533582,3.44733742335527e-07,0.1413350422115935,0
4227,1408,0.0003352491194219976,-0.001709268843234495,0.14189552840053427,2.90809048727778e-08,0.1418954993196294,0
3948,1386,0.001455283505559255,-0.001747823274873921,0.1420079156789316,3.250126316178113e-08,0.14200788317766844,0
1458,592,0.00035619747382519424,4.588966645821942e-05,0.14230860788664226,1.0641371672852775e-05,0.1422979665149694,0
2718,751,0.00039369862170935083,0.00020074193779418822,0.1423701772365459,8.718542757268554e-09,0.14237016851800316,0
2770,757,0.0003487209506984081,0.00020323805190300341,0.14241106848354207,2.630770096533511e-09,0.14241106585277197,0
2944,822,0.0004507303929021594,-0.00018221119202259622,0.1424310250218231,1.3494466317268383e-08,0.14243101152735677,0
4,16,0.00031661055043433607,-6.0578213238823295e-05,0.14327985848886463,8.068335252250949e-09,0.14327985042052938,0
3276,1280,0.0011235544737104631,-0.0018311701190403204,0.14361329921762883,1.3513546574396908e-08,0.14361328570408224,0
1924,648,0.00042365707097667893,-7.294291048408706e-05,0.14382596882798238,1.44746253469961e-07,0.1438258240817289,0
2635,739,0.00047658068823323103,0.00016685882004120083,0.14428757457189204,1.4560114185213875e-08,0.14428756001177784,0
1089,452,0.0005276250000000005,2.999999999999999e-05,0.14463647039530034,4.122423515891329e-09,0.14463646627287682,0
3327,1281,0.0011683063225345087,-0.001835821235010951,0.14487131693108174,3.04051247806275e-08,0.14487128652595696,0
381,169,0.0005613750000000006,-3.7500000000000003e-05,0.1451413620559958,1.843840321726456e-09,0.14514136021215546,0
3485,1301,0.002,-0.0018333333333333333,0.1452863932530682,3.6044118441876554e-08,0.14528635720894975,0
3552,1302,0.0,-0.0017916666666666667,0.14578741148148291,2.1460700857017973e-08,0.14578739002078206,0
4171,1407,0.0002931700512453749,-0.0017084410577699741,0.14580312963800302,1.2275674944536702e-08,0.14580311736232807,0
2633,739,0.00047658068823323103,0.00016685882004120083,0.14586186953100796,1.4560114185213875e-08,0.14586185497089377,0
793,339,0.00040387500000000015,7.4999999999999926e-06,0.14626766612794737,9.099974363044701e-06,0.14625856615358432,0
2080,663,0.00041328543661888856,0.00012987365132883328,0.14690121939503667,4.804138748825676e-08,0.1469011713536492,0
3887,1384,0.0013738430140100327,-0.001747035302962676,0.14713921895238624,7.187926468036283e-08,0.14713914707312156,0
3572,1314,0.0004984881118846614,-0.001793090059836856,0.14750284109842315,9.180600153086182e-08,0.14750274929242163,0
2156,672,0.00034682661572331527,0.0001397603842719665,0.14769314509068635,5.069572708498939e-09,0.14769314002111364,0
3191,1279,0.0010853696574508723,-0.0018348853894366581,0.14792200251663584,2.731603399001012e-09,0.14792199978503245,0
3628,1318,0.0006654805645827595,-0.0017913884242686483,0.148199234702871,1.3505968375492156e-08,0.14819922119690263,0
3793,1365,0.0005858232018222758,-0.001752429859975062,0.14859984539641327,1.2900585714593919e-08,0.14859983249582756,0
2004,657,0.00045167000707205425,0.00010631609882119674,0.14916916645512604,6.556841812759795e-08,0.1491691008867079,0
4110,1407,0.0002931700512453749,-0.0017084410577699741,0.1495953869383945,1.2275674944536702e-08,0.14959537466271955,0
1456,592,0.00035619747382519424,4.588966645821942e-05,0.1500292566050798,1.0641371672852775e-05,0.15001861523340693,0
1025,431,0.00037012500000000007,2.999999999999999e-05,0.15069607672788074,0.0005444572539177264,0.15015161947396302,0
3392,1299,0.0019146927158673187,-0.0018343109948123562,0.15045368438074244,1.5975082076411483e-08,0.15045366840566038,0
3030,833,0.0005153903208829037,-0.00013147916515700845,0.15060655637667023,6.815438516297206e-09,0.1506065495612317,0
2612,736,0.0004943281581209462,0.00015293419705974772,0.15071057694340112,1.39298703782177e-08,0.15071056301353075,0
1668,621,0.00035437078446752833,9.664989812570138e-05,0.15071565078348823,1.2562936241729608e-07,0.1507155251541258,0
1380,569,0.00044512500000000026,5.999999999999999e-05,0.15080379152173606,1.0632445205705175e-07,0.15080368519728402,0
2083,663,0.00041328543661888856,0.00012987365132883328,0.15091999818922508,4.804138748825676e-08,0.1509199501478376,0
3613,1317,0.0006264091269581266,-0.001793554870120426,0.15159820512527808,7.340702519687142e-08,0.15159813171825287,0
1902,645,0.0004051193935742176,-8.56570557439043e-05,0.15161153371812894,3.442248684343402e-07,0.1516111894932605,0
521,231,0.0005463750000000005,-2.2500000000000005e-05,0.15178199975734927,2.62859594551491e-09,0.15178199712875332,0
2258,696,0.00032457806533562933,-0.0001358373645569657,0.1524213999073261,1.0988379264459703e-08,0.15242138891894683,0
770,325,0.0005351250000000004,-6.776263578034403e-21,0.1530857954657995,3.0456433523185158e-09,0.15308579242015616,0
3854,1383,0.0013348570556488925,-0.0017524623557613741,0.15310688374776962,1.63302481798422e-08,0.15310686741752144,0
1147,477,0.00047887500000000035,3.749999999999999e-05,0.1535982447368939,2.0756951122487674e-08,0.15359822397994277,0
1861,642,0.0003841493179854505,-9.375340695706517e-05,0.1537740176170455,1.714583663396239e-07,0.15377384615867917,0
820,347,0.0004638750000000003,7.4999999999999926e-06,0.15389281605747213,3.134873641182603e-08,0.1538927847087357,0
256,116,0.00040012500000000014,-4.5e-05,0.154175264538567,3.592006066770434e-06,0.15417167253250022,0
846,357,0.0005388750000000004,7.4999999999999926e-06,0.15419690183483825,2.8555251119060035e-09,0.15419689897931313,0
480,215,0.0004263750000000002,-2.2500000000000005e-05,0.1544272332468769,4.71686435544728e-07,0.15442676156044136,0
68,52,0.00040012500000000014,-6e-05,0.15457517229434234,1.1045510481293354e-06,0.1545740677432942,0
3184,1279,0.0010853696574508723,-0.0018348853894366581,0.15461413544150604,2.731603399001012e-09,0.15461413270990265,0
2200,677,0.0003102206181636503,0.00013125744249047305,0.15490610179446,1.890243106677214e-09,0.1549060999042169,0
439,195,0.0005126250000000005,-3.0000000000000004e-05,0.1549316995244035,5.945103111400452e-09,0.1549316935793004,0
3036,835,0.0005246760455161772,-0.00011964415041124925,0.15591960508989378,1.1870192673199509e-08,0.1559195932197011,0
2065,661,0.0004269006467537924,0.00012341315379275108,0.1564117065098297,4.463506753824434e-08,0.15641166187476216,0
463,210,0.0003888750000000001,-2.2500000000000005e-05,0.1574648347179548,6.82020560368161e-05,0.157396632661918,0
4212,1408,0.0003352491194219976,-0.001709268843234495,0.15768584290699247,2.90809048727778e-08,0.1576858138260876,0
3334,1281,0.0011683063225345087,-0.001835821235010951,0.15799562101793452,3.04051247806275e-08,0.15799559061280974,0
1363,564,0.00040762500000000016,5.999999999999999e-05,0.15807006607743718,7.2809624347809e-07,0.15806933798119369,0
4084,1406,0.0002528682826605001,-0.0017101146573470373,0.1583198123187081,2.8236642550380505e-09,0.15831980949504385,0
2958,824,0.00046393938099558276,-0.00017501293601540074,0.15868146162400024,1.395304283595456e-08,0.1586814476709574,0
3806,1365,0.0005858232018222758,-0.001752429859975062,0.1591300753267565,1.2900585714593919e-08,0.15913006242617078,0
3254,1280,0.0011235544737104631,-0.0018311701190403204,0.15920308446165288,1.3513546574396908e-08,0.1592030709481063,0
1279,533,0.0004188750000000002,5.249999999999999e-05,0.15941854769420696,6.714869554628966e-07,0.1594178762072515,0
4028,1388,0.0015430996086898707,-0.0017488292043807475,0.1594337493072782,3.510913238384681e-09,0.15943374579636496,0
2056,661,0.0004269006467537924,0.00012341315379275108,0.1601597533544879,4.463506753824434e-08,0.16015970871942037,0
76,53,0.00040762500000000016,-6e-05,0.16069046130160386,8.045962220568645e-07,0.1606896567053818,0
2851,809,0.0003562386043614697,-0.0002035160303202824,0.1607444221390872,2.7376551071689497e-09,0.1607444194014321,0
2778,758,0.00034121870285998014,0.0002026824747535266,0.161029066936987,1.3750670286002188e-09,0.16102906556191995,0
3277,1280,0.0011235544737104631,-0.0018311701190403204,0.16119137656620905,1.3513546574396908e-08,0.16119136305266246,0
4008,1387,0.0015029018387132948,-0.0017473203703996317,0.16201506400947058,2.180477085144828e-08,0.16201504220469973,0
3234,1280,0.0011235544737104631,-0.0018311701190403204,0.1620349205499293,1.3513546574396908e-08,0.1620349070363827,0
2321,704,0.000384376705615542,-0.00013824716737959644,0.16213088984058519,2.7173621889311787e-08,0.1621308626669633,0
3048,837,0.0005330623666938131,-0.0001071556808051344,0.16239543730297068,6.988737771910894e-09,0.1623954303142329,0
3576,1315,0.0005446477052616283,-0.0017885884216789338,0.16241671028922455,9.821408908870207e-07,0.16241572814833366,0
3736,1364,0.0005435187833675847,-0.0017471359451393734,0.16254908279079935,9.259807926297897e-08,0.1625489901927201,0
991,415,0.0004938750000000003,2.249999999999999e-05,0.16273157295822765,9.957190225016839e-09,0.16273156300103744,0
1129,472,0.00044137500000000025,3.749999999999999e-05,0.16428066972297387,1.53152978169985e-07,0.1642805165699957,0
1155,480,0.0005013750000000004,3.749999999999999e-05,0.16490461373514906,9.169890462085575e-09,0.1649046045652586,0
297,135,0.0005426250000000006,-4.5e-05,0.16511228111227663,3.5128835814838125e-09,0.16511227759939304,0
100,59,0.0004526250000000003,-6e-05,0.16541202077724873,5.974883135408689e-08,0.16541196102841738,0
3762,1365,0.0005858232018222758,-0.001752429859975062,0.1654630806466069,1.2900585714593919e-08,0.16546306774602118,0
818,346,0.0004563750000000003,7.4999999999999926e-06,0.16556941910673925,4.738176553942076e-08,0.1655693717249737,0
3769,1365,0.0005858232018222758,-0.001752429859975062,0.16594050421928075,1.2900585714593919e-08,0.16594049131869504,0
3411,1299,0.0019146927158673187,-0.0018343109948123562,0.16616548321142927,1.5975082076411483e-08,0.1661654672363472,0
1361,563,0.00040012500000000014,5.999999999999999e-05,0.1662042243591553,1.0717204071109663e-06,0.16620315263874819,0
3111,842,0.0005498054557068993,-7.353102527757903e-05,0.16656424572044448,2.8923715216076588e-09,0.16656424282807297,0
660,286,0.00047887500000000035,-7.500000000000006e-06,0.16679372115849592,1.5674929632341892e-08,0.16679370548356628,0
2086,664,0.0004062374388743861,0.0001325466043000965,0.1674781501504693,5.177173492806981e-08,0.16747809837873437,0
1997,657,0.00045167000707205425,0.00010631609882119674,0.16768751752279365,6.556841812759795e-08,0.1676874519543755,0
1899,645,0.0004051193935742176,-8.56570557439043e-05,0.16834005064214475,3.442248684343402e-07,0.1683397064172763,0
3109,842,0.0005498054557068993,-7.353102527757903e-05,0.16891244971598166,2.8923715216076588e-09,0.16891244682361015,0
2621,737,0.0004885852721786184,0.00015779337905383193,0.16893214287403222,1.5732678557437894e-08,0.16893212714135367,0
2463,716,0.0004625386972560682,-9.587658019650753e-05,0.16906005690035303,4.4855855708196496e-08,0.16906001204449733,0
326,148,0.00040387500000000015,-3.7500000000000003e-05,0.1694266100280015,3.3543641606798774e-06,0.1694232556638408,0
3064,839,0.0005405034812376771,-9.408196402900622e-05,0.16949656759063797,3.984490126884458e-09,0.16949656360614784,0
1030,432,0.0003776250000000001,2.999999999999999e-05,0.1698073535219196,0.00019379981574026736,0.16961355370617934,0
2797,762,0.0003115681039073707,0.00019770501798221614,0.1697820517603613,8.454143642207108e-10,0.1697820509149469,0
13,23,0.00036,0.0,0.31055891713135686,0.14025654034835636,0.1703023767830005,0
2946,822,0.0004507303929021594,-0.00018221119202259622,0.170793914380811,1.3494466317268383e-08,0.1707939008863447,0
1412,578,0.0005126250000000005,5.999999999999999e-05,0.17097814280408455,1.0369805851165406e-08,0.1709781324342787,0
3672,1318,0.0006654805645827595,-0.0017913884242686483,0.17134757229854358,1.3505968375492156e-08,0.1713475587925752,0
781,334,0.00036637500000000006,7.4999999999999926e-06,0.2006080643147004,0.029181883110963452,0.17142618120373695,0
1429,581,0.0005351250000000004,5.999999999999999e-05,0.17166309247986017,4.766900910275365e-09,0.17166308771295927,0
512,227,0.0005163750000000004,-2.2500000000000005e-05,0.17231290419008302,5.053931108360162e-09,0.17231289913615191,0
932,390,0.0005426250000000006,1.4999999999999992e-05,0.1723821675789482,2.7219921015835375e-09,0.1723821648569561,0
3657,1318,0.0006654805645827595,-0.0017913884242686483,0.17263083296643636,1.3505968375492156e-08,0.172630819460468,0
429,192,0.0004901250000000003,-3.0000000000000004e-05,0.17277672681610914,1.222980719584825e-08,0.17277671458630195,0
2652,741,0.00046393938099558276,0.00017501293601540074,0.17286847223119126,1.4255057133079984e-08,0.17286845797613412,0
291,132,0.0005201250000000004,-4.5e-05,0.17303779936050964,5.61277698745392e-09,0.17303779374773265,0
408,183,0.0004226250000000002,-3.0000000000000004e-05,0.1732468951989918,6.448313520242875e-07,0.17324625036763977,0
2763,757,0.0003487209506984081,0.00020323805190300341,0.17329985926911415,2.630770096533511e-09,0.17329985663834405,0
1639,617,0.00038414931798545055,9.375340695706516e-05,0.1741842585850302,1.7592857514829883e-07,0.17418408265645505,0
1148,477,0.00047887500000000035,3.749999999999999e-05,0.1742620442257368,2.0756951122487674e-08,0.17426202346878567,0
1749,627,0.00031159315421549485,8.384311633291435e-05,0.1744035078612352,8.779130966173827e-10,0.1744035069833221,0
3958,1386,0.001455283505559255,-0.001747823274873921,0.17488284912772062,3.250126316178113e-08,0.17488281662645747,0
3789,1365,0.0005858232018222758,-0.001752429859975062,0.17530715213639167,1.2900585714593919e-08,0.17530713923580596,0
2021,659,0.0004397448455128243,0.00011553035393040538,0.17554838863447086,9.115557166615707e-08,0.1755482974788992,0
1180,487,0.0005538750000000004,3.749999999999999e-05,0.17624808673598613,2.3436500359722e-09,0.1762480843923361,0
606,268,0.0005801250000000006,-1.5000000000000005e-05,0.17631906034323727,8.565451668415771e-10,0.1763190594866921,0
3323,1281,0.0011683063225345087,-0.001835821235010951,0.17635326449165845,3.04051247806275e-08,0.17635323408653367,0
2112,666,0.0003917622054501175,0.00013673940679297052,0.17639044220213662,4.235101707239463e-08,0.17639039985111954,0
1044,439,0.0004301250000000002,2.999999999999999e-05,0.17640033783525227,3.43522729250625e-07,0.176399994312523,0
3079,839,0.0005405034812376771,-9.408196402900622e-05,0.17752378975436817,3.984490126884458e-09,0.17752378576987804,0
1462,593,0.0003486961444771855,4.4637915982671575e-05,0.17777272111987202,5.715416692710188e-06,0.17776700570317933,0
684,293,0.0005313750000000005,-7.500000000000006e-06,0.17796112737965597,3.3215141062271063e-09,0.17796112405814185,0
2090,665,0.0003990561266240436,0.00013483739109859555,0.1782552778933494,1.1517645074678549e-07,0.17825516271689867,0
3474,1301,0.002,-0.0018333333333333333,0.17843548105132634,3.6044118441876554e-08,0.1784354450072079,0
3549,1302,0.0,-0.0017916666666666667,0.17876422571356007,2.1460700857017973e-08,0.17876420425285922,0
2266,698,0.00033934374046812614,-0.00013885179871827666,0.17908059256199116,5.857533688928587e-09,0.17908058670445748,0
1055,441,0.00044512500000000026,2.999999999999999e-05,0.17930604244401593,1.118329009574174e-07,0.17930593061111497,0
4330,1432,0.001331330508901036,-0.0017097630929053104,0.1793510990054774,5.977987489325365e-09,0.17935109302748992,0
369,165,0.0005313750000000005,-3.7500000000000003e-05,0.17953845781089625,4.098060721273306e-09,0.17953845371283553,0
3281,1280,0.0011235544737104631,-0.0018311701190403204,0.17976046450843783,1.3513546574396908e-08,0.17976045099489124,0
2734,753,0.00037878129714001996,0.00020268247475352657,0.1799046049977832,6.678631917872048e-09,0.1799045983191513,0
2721,751,0.00039369862170935083,0.00020074193779418822,0.17995191546567804,8.718542757268554e-09,0.1799519067471353,0
39,30,0.00031661055043433607,6.0578213238823295e-05,0.1800390885707885,1.017085796253868e-08,0.18003907839993055,0
